tag mll pt1 eta1 pt2 eta2 pt3 eta3 pt4 eta4 met
g 121.735028124 84.2938 1.80039 31.3763 0.0532309 NA NA NA NA 807.79
g 101.246361967 68.4247 0.597234 36.4597 0.267052 NA NA NA NA 541.596
g 133.743343145 63.4631 0.167603 55.5508 1.16351 NA NA NA NA 556.97
g 100.383460295 46.0623 1.29424 38.8008 0.0836426 NA NA NA NA 442.111
e 3.19608807339 34.5807 0.267974 15.2303 0.301756 NA NA NA NA 382.556
e 3.1196960503 35.3824 0.898189 10.4647 0.838402 NA NA NA NA 527.425
m 9.31209475293 42.9472 1.26131 21.4898 0.99897 NA NA NA NA 642.438
e 9.12058704218 24.1469 1.27123 10.8401 0.719753 NA NA NA NA 268.799
m 2.77250566381 35.0426 0.463282 21.4987 0.560521 NA NA NA NA 453.608
g 109.346626611 64.4761 1.05226 38.2545 0.151233 NA NA NA NA 462.177
e 89.9877038439 51.5418 1.79309 40.317 1.71276 NA NA NA NA 459.313
e 108.159722309 42.2406 1.75772 34.4518 0.0127238 NA NA NA NA 373.665
g 109.718002017 41.2658 1.78056 34.5419 0.0588423 NA NA NA NA 373.665
g 153.066330484 76.7124 0.0990057 76.7739 0.195896 NA NA NA NA 548.89
g 134.270097209 39.1725 0.112321 39.3048 2.15188 NA NA NA NA 396.628
m 3.0595228113 23.0185 1.78991 21.7528 1.65575 NA NA NA NA 580.0
e 88.7588834409 39.8935 2.12815 30.4668 0.670917 NA NA NA NA 295.961
g 142.562149445 103.102 0.220363 62.3748 0.839763 NA NA NA NA 673.36
m 9.4822046263 24.2874 0.352838 20.9324 0.0588586 NA NA NA NA 598.029
g 124.104122288 86.8913 0.874677 48.9299 0.367303 NA NA NA NA 470.291
e 94.7294866168 37.1542 2.24004 33.9851 0.457558 NA NA NA NA 534.007
e 100.501318959 62.6677 0.27536 38.8116 0.152368 NA NA NA NA 374.628
g 100.469757573 62.757 0.276749 38.7072 0.157124 NA NA NA NA 374.628
g 105.222140176 46.271 0.993257 40.9129 2.26763 NA NA NA NA 343.649
g 106.004206398 44.2262 0.268899 45.4019 1.55864 NA NA NA NA 647.142
g 138.074423395 127.548 0.103277 32.6076 0.97314 NA NA NA NA 1168.77
g 117.649460174 60.4963 1.02075 50.414 1.89447 NA NA NA NA 295.569
g 130.837597382 52.2183 0.112211 34.0798 2.19589 NA NA NA NA 497.438
m 82.0492112179 42.6347 1.12003 38.0531 1.53525 NA NA NA NA 352.172
m 9.93684897888 23.5467 0.530732 23.3183 0.21562 NA NA NA NA 381.592
m 88.734864429 27.4734 1.75916 25.8912 0.433609 NA NA NA NA 306.547
e 86.382265141 42.9572 1.30038 37.4236 0.518372 NA NA NA NA 377.599
e 90.493918565 56.6265 0.125321 33.5335 0.678915 NA NA NA NA 428.428
e 93.3898279731 41.3353 2.2916 41.7648 1.3054 NA NA NA NA 308.095
g 119.150079618 96.0852 1.90404 38.1315 1.58051 NA NA NA NA 839.226
m 90.9304307393 39.8531 2.46189 33.9508 1.09494 NA NA NA NA 429.408
g 132.195798743 83.4133 0.437277 53.8779 0.00722431 NA NA NA NA 579.593
m 91.0716892023 39.4743 2.02329 30.0462 0.447746 NA NA NA NA 534.362
e 69.4564446342 32.7293 1.76769 35.092 1.32376 NA NA NA NA 265.387
e 83.3435415135 41.2124 0.431453 38.8116 1.01177 NA NA NA NA 280.825
g 126.169143507 58.1698 0.230257 44.0056 1.61216 NA NA NA NA 275.826
m 90.937089283 43.6763 1.04828 36.4363 0.147878 NA NA NA NA 366.135
e 10.3240171782 35.7388 0.656455 14.7635 0.613591 NA NA NA NA 349.42
g 125.585306727 64.2926 0.860995 60.0312 0.557379 NA NA NA NA 672.61
g 113.916885456 54.2076 2.37705 32.4719 0.680917 NA NA NA NA 588.708
g 136.993159616 77.0747 0.735907 55.8835 1.33463 NA NA NA NA 422.272
e 89.8785060333 50.3649 1.55608 41.5516 1.31231 NA NA NA NA 619.278
e 1013.68813499 501.833 0.927982 501.843 1.21049 NA NA NA NA 1630.17
g 115.784890242 47.975 0.218283 40.7802 1.89555 NA NA NA NA 986.548
g 113.121773391 72.8917 1.66679 46.5161 1.71894 NA NA NA NA 662.793
m 919.126088935 264.18 1.23261 237.996 1.19645 NA NA NA NA 456.779
m 1138.87457913 330.103 1.13123 246.545 1.4982 NA NA NA NA 397.541
m 86.9424948165 22.5969 1.48744 22.5492 1.16632 NA NA NA NA 278.745
e 89.3897561226 50.3778 2.12828 39.0183 2.42704 NA NA NA NA 421.235
g 111.365766589 46.9577 0.569199 42.8408 0.794275 NA NA NA NA 363.526
e 93.5611716133 41.4201 1.10365 38.3885 2.29937 NA NA NA NA 506.496
g 141.907677961 60.4802 0.995027 51.4656 0.455294 NA NA NA NA 479.084
m 68.0737009412 25.3651 1.29247 25.0305 0.3932 NA NA NA NA 525.316
g 111.423976649 60.5971 0.666067 47.7001 1.20819 NA NA NA NA 892.253
e 83.2118108307 40.8459 0.230611 41.8491 0.804804 NA NA NA NA 329.145
m 9.47233041089 69.832 1.45607 25.431 1.44043 NA NA NA NA 290.764
e 96.0321178193 44.6532 1.77813 31.2132 0.236716 NA NA NA NA 671.484
e 90.0528749421 47.1812 0.384062 43.6339 0.203733 NA NA NA NA 287.792
e 3.14306157586 26.6381 1.89506 11.39 1.78548 NA NA NA NA 592.809
g 108.671519435 75.0375 0.848325 39.0491 0.652227 NA NA NA NA 607.597
g 110.066350385 53.3481 1.99965 46.1646 1.01117 NA NA NA NA 637.172
g 156.264121799 100.656 0.0512995 67.1471 0.942037 NA NA NA NA 881.379
e 3.324931919 23.8725 0.622288 13.2667 0.80837 NA NA NA NA 573.647
m 3.03163123106 27.7556 0.667199 20.1302 0.733738 NA NA NA NA 691.678
e 9.72742362584 39.3205 0.181444 10.4553 0.333908 NA NA NA NA 295.09
m 88.8085916888 49.8035 1.41105 35.6926 2.09884 NA NA NA NA 622.167
m 89.0489916743 50.3541 1.46561 40.386 1.78441 NA NA NA NA 385.456
e 82.3071003856 46.5673 1.98326 36.2342 1.8024 NA NA NA NA 384.977
e 89.4056619666 41.1844 0.196262 40.7113 0.653969 NA NA NA NA 649.53
e 92.3502034786 87.313 0.658489 22.6631 0.615941 NA NA NA NA 733.559
g 104.859327212 45.0857 0.385561 44.0922 0.857779 NA NA NA NA 394.75
m 85.1105284191 34.9173 0.169577 29.8398 1.40934 NA NA NA NA 304.55
m 88.89892448 47.2741 0.31279 34.4075 0.583605 NA NA NA NA 212.098
g 151.571462238 62.077 1.1007 31.82 1.18622 NA NA NA NA 496.943
g 124.847586703 59.8058 2.19736 39.2195 0.703927 NA NA NA NA 689.945
m 90.2303013845 41.5618 1.22709 41.0032 2.11808 NA NA NA NA 763.786
g 150.30842029 50.1727 2.02125 40.9764 0.162985 NA NA NA NA 445.998
e 1004.82482617 464.944 0.89335 397.445 0.269557 NA NA NA NA 1315.54
m 91.9605446066 55.5101 1.08768 38.2704 0.9815 NA NA NA NA 681.572
e 88.7939869065 41.6079 1.17723 35.2696 0.0548075 NA NA NA NA 350.229
m 92.0166493444 36.5831 0.491755 26.725 2.39264 NA NA NA NA 397.754
m 88.3773473969 43.5444 0.998126 29.8358 2.35905 NA NA NA NA 828.269
g 103.782886233 52.9482 1.00878 44.7963 0.287728 NA NA NA NA 395.615
m 944.919412393 133.789 2.41363 77.7768 2.01474 NA NA NA NA 493.731
g 129.334068451 67.5819 1.10725 54.2605 0.36652 NA NA NA NA 282.13
m 86.6688797714 62.4743 1.09966 29.6714 0.763781 NA NA NA NA 256.02
g 113.303367761 47.4771 0.27166 42.8788 1.67499 NA NA NA NA 344.218
e 92.7164504393 50.1379 2.03329 35.9774 1.16699 NA NA NA NA 296.587
m 81.5566946678 42.5558 2.4876 32.1223 1.58779 NA NA NA NA 364.9
e 154.45002556 117.496 0.510312 50.5937 0.253234 NA NA NA NA 857.29
g 148.926283605 115.37 0.55045 48.9192 0.343229 NA NA NA NA 857.29
m 95.3933088272 48.9028 1.57111 46.5536 1.61416 NA NA NA NA 850.436
g 155.684608848 69.5728 2.16252 48.6896 0.535412 NA NA NA NA 352.943
m 79.7500207596 40.7385 0.628139 38.9393 0.527173 NA NA NA NA 676.152
m 90.7364259624 25.5262 2.19827 23.8547 0.238291 NA NA NA NA 470.791
g 145.149017373 73.6896 0.806166 66.2103 1.37203 NA NA NA NA 370.216
m 95.2069557509 53.6855 1.27079 46.5891 0.615594 NA NA NA NA 464.699
m 88.9870661258 70.1807 0.303353 27.1647 0.69341 NA NA NA NA 490.245
e 2.87181298596 21.1813 0.400979 14.4169 0.28102 NA NA NA NA 515.85
e 99.3188605682 48.9747 1.15647 37.2445 0.023346 NA NA NA NA 282.279
g 102.823446355 50.9045 0.0365639 51.6237 0.25457 NA NA NA NA 219.186
e 88.7537228655 37.1546 0.478053 26.5934 1.28784 NA NA NA NA 270.195
e 93.4764734567 36.7673 1.2798 33.3578 0.314078 NA NA NA NA 430.631
m 1112.88242337 250.599 0.842072 197.586 2.29544 NA NA NA NA 1068.95
e 92.439883281 45.1724 0.288944 46.4298 0.0119223 NA NA NA NA 371.362
m 90.1668073406 43.5971 1.33351 40.5223 0.508525 NA NA NA NA 649.087
g 157.639872902 67.626 0.0381066 56.5403 1.48963 NA NA NA NA 274.818
g 107.5030997 63.0233 0.832265 49.2128 0.657122 NA NA NA NA 279.471
e 92.3162879712 45.4875 2.09494 39.4666 1.25488 NA NA NA NA 335.197
m 3.04792100651 27.608 0.307201 25.9969 0.331121 NA NA NA NA 836.698
m 87.6646852847 40.5278 2.02013 37.5922 1.03764 NA NA NA NA 317.334
e 3.04505062279 29.2282 1.07514 10.4668 1.01956 NA NA NA NA 396.21
m 91.0963106191 54.9616 1.54009 37.4085 1.73046 NA NA NA NA 308.868
m 93.7323772798 58.2205 0.471101 42.5533 0.413967 NA NA NA NA 546.546
g 114.584154133 70.6964 1.22462 46.4802 1.29823 NA NA NA NA 639.024
e 86.7299178027 41.759 1.06441 29.1999 2.46861 NA NA NA NA 403.761
e 93.2263460935 65.2139 0.887029 43.6995 0.676112 NA NA NA NA 342.52
g 154.229709821 111.982 0.0896061 45.5276 1.5774 NA NA NA NA 510.293
m 89.7611267934 43.2061 0.2159 42.4172 0.404538 NA NA NA NA 603.184
e 87.8446934642 88.8401 0.14237 17.3312 0.983993 NA NA NA NA 467.763
g 105.856158816 57.7313 0.095198 46.0279 0.627954 NA NA NA NA 514.805
g 104.940362529 89.8135 0.395215 31.6238 0.893363 NA NA NA NA 560.61
m 91.4023637456 47.9404 0.555872 34.2602 1.55858 NA NA NA NA 409.978
e 990.098171229 470.435 0.404494 446.487 1.20023 NA NA NA NA 1589.02
g 107.908078455 51.6638 0.942575 43.4509 0.100258 NA NA NA NA 339.744
g 115.807491318 69.5477 0.607654 44.4417 0.0331393 NA NA NA NA 464.189
e 3.37764303059 17.8943 0.113854 14.7178 0.320659 NA NA NA NA 621.981
g 133.347724832 105.453 0.416258 42.5344 0.514905 NA NA NA NA 341.384
m 91.6797818629 49.6203 1.4228 42.7034 1.50381 NA NA NA NA 447.301
e 78.2688608145 43.8431 2.13792 35.854 1.54843 NA NA NA NA 476.816
m 88.4560258603 60.9903 1.83591 33.8605 2.07512 NA NA NA NA 536.138
e 8.4120470171 26.3194 0.200761 22.065 0.367241 NA NA NA NA 456.996
m 93.2496586478 45.8919 1.53638 39.2748 2.41676 NA NA NA NA 374.232
m 82.9990008854 54.4671 0.752014 25.0419 1.84303 NA NA NA NA 1038.91
e 93.9657545122 32.6698 2.30416 23.5875 0.274565 NA NA NA NA 306.972
e 91.0418375197 50.429 1.21856 40.1748 0.874365 NA NA NA NA 533.324
m 97.5722322196 52.9297 1.13352 27.6491 0.362553 NA NA NA NA 509.25
m 82.4941746723 41.5734 0.102189 38.0365 0.444893 NA NA NA NA 418.04
g 139.854068739 56.3816 0.163743 52.9411 1.63244 NA NA NA NA 492.829
m 93.2819053263 47.567 0.166745 42.761 0.359004 NA NA NA NA 277.029
m 85.2839611983 36.5408 0.90407 22.6925 1.35617 NA NA NA NA 487.13
m 11.2025938175 35.3159 0.528597 29.8945 0.684654 NA NA NA NA 493.756
m 2.52563923077 36.0189 1.25851 33.5106 1.23055 NA NA NA NA 935.884
e 1030.62700071 475.803 0.182097 439.669 0.818965 NA NA NA NA 1643.51
m 86.1601461439 48.3693 1.63774 39.9223 1.85167 NA NA NA NA 456.597
m 92.9381885027 37.8858 1.29939 28.888 0.529111 NA NA NA NA 622.489
m 90.643424365 47.3388 0.918577 42.9646 1.13408 NA NA NA NA 746.143
g 154.222971099 84.6011 2.01716 70.2638 1.9549 NA NA NA NA 435.961
e 90.6850463584 35.3199 0.847276 32.807 0.740532 NA NA NA NA 159.321
e 92.7600792949 75.1896 1.34495 18.9486 0.0235021 NA NA NA NA 656.567
g 99.9258600492 51.2882 1.29514 51.4035 1.02066 NA NA NA NA 445.528
e 95.5115497132 35.3197 0.453224 37.6786 1.98802 NA NA NA NA 417.786
m 88.2627584762 35.6443 0.39911 23.6169 1.5645 NA NA NA NA 364.741
g 106.171372487 56.3841 1.10859 49.805 0.953651 NA NA NA NA 436.787
m 79.8532157222 40.6313 1.76421 38.924 1.56438 NA NA NA NA 370.454
m 1026.37417313 97.7173 2.53217 90.3025 2.2332 NA NA NA NA 197.26
m 93.3234478119 46.7782 1.30235 45.5989 1.00715 NA NA NA NA 520.629
m 85.8028341755 41.3496 2.38647 39.6437 1.6979 NA NA NA NA 975.515
e 78.9221650841 28.3342 1.27096 22.8139 0.763485 NA NA NA NA 280.137
m 91.9813605303 47.4796 0.439354 45.7765 0.167763 NA NA NA NA 503.606
m 66.3473778321 52.2758 1.92374 21.6983 0.234325 NA NA NA NA 843.387
e 76.9070373248 22.904 1.00809 21.5683 1.30411 NA NA NA NA 305.276
e 1004.67848217 359.564 0.974397 296.747 1.02173 NA NA NA NA 1078.17
g 123.720364322 87.8484 0.316888 38.9359 1.02212 NA NA NA NA 610.122
g 128.582600745 53.0357 0.45445 46.7596 1.03678 NA NA NA NA 459.092
m 90.1869061321 47.1265 2.00982 22.5082 0.240807 NA NA NA NA 516.488
m 3.11972155824 28.7544 0.836829 27.2001 0.868209 NA NA NA NA 782.461
m 9.79845725618 27.2431 0.833254 25.8184 0.887956 NA NA NA NA 816.956
g 101.642767614 66.4648 1.34743 45.5805 1.86424 NA NA NA NA 489.118
g 105.830922402 56.021 0.671223 50.3963 0.612621 NA NA NA NA 858.459
m 93.403338527 38.3899 1.82639 36.737 0.453847 NA NA NA NA 342.157
m 87.5108409094 74.1293 0.0492822 34.1602 0.092931 NA NA NA NA 450.722
g 127.863306754 51.4195 0.515603 52.4157 0.820222 NA NA NA NA 448.112
e 88.0391576671 39.1066 0.506138 39.3687 0.473266 NA NA NA NA 298.936
g 145.131161746 42.9325 0.678819 29.6837 2.20607 NA NA NA NA 734.308
e 153.894445126 86.3653 1.37372 61.1264 0.652661 NA NA NA NA 675.668
g 154.61674863 87.4396 1.36488 61.1114 0.653725 NA NA NA NA 675.668
e 88.8557029617 45.8847 0.518899 42.1191 0.205131 NA NA NA NA 219.848
m 69.6767102132 48.397 1.32694 23.0953 0.295293 NA NA NA NA 604.223
m 77.1884760788 57.3243 0.193352 22.0945 0.696064 NA NA NA NA 358.338
g 137.651287244 90.2259 0.955149 67.1975 0.363125 NA NA NA NA 720.856
e 91.7201855315 47.8725 1.05623 41.6646 1.56534 NA NA NA NA 269.366
g 100.451988084 46.3765 0.217711 35.7449 1.12425 NA NA NA NA 458.015
g 123.628706891 58.7841 0.188705 47.7834 1.56781 NA NA NA NA 1347.2
g 105.645476995 53.634 0.948972 39.4982 0.170409 NA NA NA NA 1005.11
g 150.916293439 52.0581 0.0131137 49.3062 1.92736 NA NA NA NA 994.463
e 10.5970896495 19.7818 1.11516 14.3814 1.20057 NA NA NA NA 516.766
m 940.300382275 521.188 1.45669 391.406 0.656181 NA NA NA NA 609.703
e 113.301088915 69.0123 0.396425 39.5455 0.461684 NA NA NA NA 281.681
g 131.786515685 64.5761 0.217498 66.3861 0.177902 NA NA NA NA 490.429
m 92.709131639 28.9587 0.495325 27.6286 1.66067 NA NA NA NA 462.796
e 89.774377838 55.0091 1.31044 36.9302 1.06109 NA NA NA NA 343.238
e 87.576360188 45.8981 1.15858 41.8389 1.28342 NA NA NA NA 412.731
e 91.8003564958 50.6169 1.94528 46.4083 1.93145 NA NA NA NA 304.162
e 84.9399167891 29.7993 2.36983 17.4002 0.12136 NA NA NA NA 652.013
e 90.8556674601 45.9457 0.0974502 44.8431 0.20628 NA NA NA NA 380.207
e 91.3944027582 44.8811 1.10657 31.3729 0.504401 NA NA NA NA 518.5
e 99.1248451888 74.5919 1.70097 35.4559 1.70982 NA NA NA NA 656.618
e 87.5351827053 29.7256 0.0626599 20.4011 2.29733 NA NA NA NA 297.408
g 136.384274614 64.877 0.440543 57.3808 0.565348 NA NA NA NA 438.476
g 148.031533961 96.002 1.65571 62.0826 1.74515 NA NA NA NA 346.951
g 128.745737319 66.2269 0.152966 70.0587 0.959957 NA NA NA NA 875.41
m 963.334754109 310.916 1.91425 222.446 0.514271 NA NA NA NA 359.539
e 90.1568558572 38.4445 0.146366 23.4316 2.07479 NA NA NA NA 624.723
e 87.8024028285 42.9244 0.0376482 42.9748 0.480851 NA NA NA NA 351.76
m 1007.6703863 514.807 1.08133 430.728 0.336591 NA NA NA NA 333.836
m 1091.96898278 340.951 0.855016 283.263 1.47228 NA NA NA NA 507.33
e 92.4883056073 71.7694 0.598062 29.4701 1.64106 NA NA NA NA 448.543
m 85.3279609544 38.9159 0.897309 20.3586 1.05642 NA NA NA NA 348.432
g 143.692233226 63.3248 0.367335 54.0087 1.69918 NA NA NA NA 413.434
m 86.1761136751 39.7913 0.896064 34.6353 2.0155 NA NA NA NA 523.631
g 118.212891446 77.2559 1.37221 49.112 1.7917 NA NA NA NA 576.711
m 86.0864151498 45.7174 1.39925 32.6331 2.38221 NA NA NA NA 468.695
g 99.7728138773 50.7407 0.499388 30.91 1.91318 NA NA NA NA 368.695
g 135.500686256 42.0991 0.869143 31.5924 1.59306 NA NA NA NA 565.553
g 153.552834764 84.2108 0.974266 68.8764 1.24675 NA NA NA NA 472.344
m 97.3797505058 51.0589 1.31773 45.4692 0.960076 NA NA NA NA 314.572
m 85.1450844132 26.8781 1.97915 26.0846 0.129933 NA NA NA NA 311.337
e 2.91417323415 33.9948 0.461021 17.0037 0.576177 NA NA NA NA 701.444
m 88.1309697477 69.476 2.27764 23.6898 1.45059 NA NA NA NA 265.229
e 78.4815355269 38.0415 1.99377 32.4133 1.01316 NA NA NA NA 429.32
e 84.1381380166 32.5963 1.62775 20.3804 0.517744 NA NA NA NA 262.921
e 87.1073368373 47.4342 0.0621661 38.6965 0.30157 NA NA NA NA 487.365
e 2.84843778231 26.6784 0.578188 11.905 0.428384 NA NA NA NA 253.211
g 135.933480701 50.7828 0.0821216 50.686 1.68763 NA NA NA NA 277.334
g 102.79908769 51.0074 1.61441 44.1785 0.741492 NA NA NA NA 318.156
e 89.7615535889 83.7908 1.14061 27.0481 0.807903 NA NA NA NA 504.841
g 114.945154249 71.943 1.07336 39.4922 0.252454 NA NA NA NA 900.588
m 82.7200368435 41.0154 0.787559 37.6151 0.139218 NA NA NA NA 366.013
g 122.979858388 66.5485 0.418929 47.2395 1.29372 NA NA NA NA 557.517
g 106.501392787 49.1418 2.09955 48.54 1.25583 NA NA NA NA 861.557
m 90.5210805408 45.8606 0.237872 32.1575 1.42164 NA NA NA NA 909.552
g 128.147893445 46.3929 1.8664 37.8617 0.109723 NA NA NA NA 693.072
m 89.2782506484 36.3969 0.242958 34.0135 1.5317 NA NA NA NA 513.547
m 965.146945722 489.855 0.13107 440.676 0.423266 NA NA NA NA 512.712
g 123.507474511 58.8939 2.25483 45.05 1.00868 NA NA NA NA 550.234
g 156.617028385 85.082 2.1493 49.0527 0.866559 NA NA NA NA 668.631
m 1078.63370932 225.512 0.990914 212.836 2.10912 NA NA NA NA 645.643
e 88.0059151939 32.5395 0.830965 25.2811 1.15389 NA NA NA NA 442.744
m 3.1277479187 39.9653 0.826168 25.4923 0.7462 NA NA NA NA 1148.31
m 92.5956136037 35.557 2.08001 34.1302 0.499128 NA NA NA NA 798.102
g 142.455448648 62.5804 1.33776 31.614 0.762152 NA NA NA NA 344.587
g 116.228386585 107.077 0.0266497 31.4708 1.23851 NA NA NA NA 461.355
m 9.38196653106 65.8782 0.389115 21.5187 0.145086 NA NA NA NA 640.736
m 86.4132124241 42.6075 2.1241 37.0155 1.28962 NA NA NA NA 378.302
g 100.797958765 67.626 2.33013 34.4292 1.60887 NA NA NA NA 884.99
e 94.4648328178 47.4932 0.297738 47.3296 0.339265 NA NA NA NA 351.518
e 91.7212557529 42.9917 1.8962 42.7735 1.15293 NA NA NA NA 492.262
m 68.8117033924 38.2597 1.69352 28.5606 0.944391 NA NA NA NA 496.484
e 96.2786531313 46.1928 1.87751 44.7049 1.16593 NA NA NA NA 283.207
g 108.593785149 60.2422 2.06978 50.8569 2.19315 NA NA NA NA 660.309
m 90.4453454728 96.9404 0.981377 60.4645 1.06264 NA NA NA NA 1010.93
m 93.0222730905 48.4744 0.894036 44.631 0.955904 NA NA NA NA 615.998
m 90.6999739594 46.425 1.33606 43.8509 1.69544 NA NA NA NA 401.769
g 100.323779441 41.979 0.682948 38.713 2.05405 NA NA NA NA 438.848
g 134.828716804 178.742 0.687065 36.1702 0.73513 NA NA NA NA 827.327
m 79.3442095688 30.353 0.3629 25.6885 2.14065 NA NA NA NA 484.706
e 87.0816468667 41.2397 0.118629 28.5337 1.58403 NA NA NA NA 467.406
m 97.2945966563 35.584 1.53451 29.8858 0.386239 NA NA NA NA 805.321
m 69.7696422632 41.9964 0.0515068 26.8683 0.623818 NA NA NA NA 873.042
e 87.6436929787 47.6066 0.635361 39.508 0.967692 NA NA NA NA 564.976
m 758.076476651 397.754 0.557643 353.207 0.858116 NA NA NA NA 342.363
m 908.213466885 330.363 0.0105295 283.518 1.90611 NA NA NA NA 397.011
e 93.6588975314 57.9902 1.21324 34.4594 1.86617 NA NA NA NA 557.833
g 105.522205721 59.0843 1.9808 47.3755 1.90532 NA NA NA NA 594.218
m 77.9004205158 49.9826 1.84287 28.3711 2.38568 NA NA NA NA 720.504
e 91.8929786777 31.9036 0.0388131 31.9783 1.78025 NA NA NA NA 146.393
g 109.078540853 59.3206 0.257574 45.2847 0.386446 NA NA NA NA 340.079
m 9.83498472451 21.8659 1.20338 21.1173 1.38948 NA NA NA NA 417.35
m 88.0591023295 47.2157 1.66929 41.0481 1.62835 NA NA NA NA 351.163
e 130.882325179 59.4312 0.134456 57.1895 1.14237 NA NA NA NA 739.065
g 130.312518387 59.1118 0.152309 57.5937 1.13585 NA NA NA NA 739.065
e 92.5619226404 41.1919 0.685263 37.6518 0.489075 NA NA NA NA 258.149
m 975.765994123 366.162 1.93973 339.55 0.239155 NA NA NA NA 458.686
e 78.8344931846 38.322 1.9415 39.7184 2.23071 NA NA NA NA 393.116
m 9.84893331215 46.9462 1.98034 24.1767 2.27156 NA NA NA NA 681.984
g 111.545045456 42.8273 0.715129 41.6025 2.28964 NA NA NA NA 374.442
g 114.886034191 51.6968 0.694865 44.9717 0.593111 NA NA NA NA 517.05
e 89.3337399478 42.0262 0.0369121 41.1335 0.736526 NA NA NA NA 395.975
e 1163.60639317 278.764 0.98703 187.398 2.18858 NA NA NA NA 880.983
e 3.0702970552 30.0782 1.03737 12.5971 1.18578 NA NA NA NA 540.173
g 127.131379068 73.5432 0.230844 34.2479 1.67011 NA NA NA NA 490.095
g 130.257467188 62.8895 0.808019 64.5005 1.23242 NA NA NA NA 393.932
e 88.9235744953 74.3273 1.10949 36.5837 1.65104 NA NA NA NA 312.639
g 155.103427023 70.1911 1.10348 68.8726 0.150689 NA NA NA NA 509.683
e 91.7000606985 46.5648 0.05736 34.3822 1.31347 NA NA NA NA 590.359
m 91.6948256398 58.2526 0.840009 36.6748 0.235691 NA NA NA NA 673.257
m 1031.54852827 398.367 1.00121 387.912 0.54052 NA NA NA NA 508.883
m 81.1813172398 38.1066 2.45622 33.6564 1.35387 NA NA NA NA 618.141
m 84.7691984292 48.1438 0.813815 38.0875 0.528967 NA NA NA NA 620.164
g 125.053673266 61.5498 0.607316 46.8677 1.75884 NA NA NA NA 404.513
g 115.584941633 42.2496 0.645004 42.2125 1.05522 NA NA NA NA 390.579
g 108.799780794 47.0474 0.519818 40.543 0.865428 NA NA NA NA 430.967
m 88.2252719023 45.3119 2.17238 42.8771 2.08315 NA NA NA NA 477.641
e 79.9261919084 35.7404 1.6852 11.9208 0.927163 NA NA NA NA 470.048
g 120.8594168 72.0451 0.26797 50.3919 0.421385 NA NA NA NA 532.347
m 3.12989709438 29.7207 1.52656 21.373 1.49869 NA NA NA NA 629.523
m 998.36137506 430.383 0.848866 405.763 0.382575 NA NA NA NA 744.69
m 90.1910387438 43.9256 2.46292 32.1116 1.19685 NA NA NA NA 403.938
g 125.49694931 72.1563 1.7476 45.7719 0.896729 NA NA NA NA 470.994
g 125.549957305 48.6475 0.634756 47.3186 0.900333 NA NA NA NA 575.354
e 88.0593907066 21.6009 2.36755 17.9063 0.569446 NA NA NA NA 172.778
m 89.9592988329 46.0629 1.40146 42.8842 1.08748 NA NA NA NA 671.447
g 102.949739626 55.8665 0.52617 37.7891 0.488529 NA NA NA NA 550.323
m 10.210994735 43.2847 1.3331 23.4109 1.45326 NA NA NA NA 443.046
g 104.478235309 45.3147 0.144081 31.2897 1.88753 NA NA NA NA 676.953
g 100.28383023 55.5705 2.29761 29.8342 0.954009 NA NA NA NA 379.596
e 93.4574714073 53.221 0.410992 41.1339 0.505726 NA NA NA NA 512.731
m 82.1012651403 42.948 0.664597 20.9097 1.12001 NA NA NA NA 264.464
e 92.1962973908 50.8717 1.98241 30.6961 0.759099 NA NA NA NA 701.354
m 3.10902135195 55.8677 0.820496 35.5444 0.806958 NA NA NA NA 867.569
g 123.380613547 76.7435 1.98847 41.4853 0.810673 NA NA NA NA 672.174
g 116.007366609 70.2927 1.27074 47.2266 0.987464 NA NA NA NA 409.064
e 112.131542373 60.5024 0.50619 49.3836 0.998685 NA NA NA NA 405.04
e 103.029274905 51.3626 0.308773 33.4307 1.69215 NA NA NA NA 745.121
g 101.334113534 51.0207 0.313207 31.2405 1.75268 NA NA NA NA 745.121
e 90.0249158957 117.789 0.600605 12.0489 2.10456 NA NA NA NA 602.985
g 114.670927 85.3132 0.019633 40.42 0.274294 NA NA NA NA 830.073
m 88.7141045551 43.2903 1.23449 42.0968 1.81393 NA NA NA NA 602.585
